"","folds.5","folds.6","folds.7","folds.8","folds.9","folds.10","folds.11","folds.12","folds.13","folds.14","folds.15","folds.16","folds.17","folds.18","folds.19","folds.20","folds.21","folds.22","folds.23","folds.24","folds.25","folds.26","folds.27","folds.28","folds.29","folds.30"
"1",0.9,0.8,0.85,0.85,0.75,0.75,0.9,0.85,0.85,0.85,0.85,0.65,0.9,0.9,0.9,0.75,0.7,0.75,0.8,0.9,0.9,0.9,0.9,0.85,0.8,0.9
"2",0.9,0.8,0.6,0.9,0.9,0.9,0.9,0.8,0.65,0.85,0.9,0.9,0.8,0.9,0.9,0.9,0.85,0.8,0.9,0.8,0.9,0.75,0.75,0.9,0.8,0.8
"3",0.9,0.6,0.45,0.9,0.9,0.8,0.85,0.9,0.65,0.9,0.9,0.85,0.65,0.65,0.9,0.9,0.85,0.9,0.8,0.7,0.75,0.85,0.9,0.75,0.8,0.9
"4",0.3,0.85,0.85,0.75,0.9,0.85,0.9,0.85,0.75,0.75,0.6,0.8,0.9,0.8,0.85,0.9,0.75,0.75,0.9,0.85,0.8,0.9,0.9,0.9,0.9,0.8
"5",0.9,0.7,0.9,0.85,0.7,0.75,0.85,0.75,0.75,0.8,0.85,0.65,0.75,0.85,0.85,0.9,0.9,0.9,0.7,0.7,0.75,0.85,0.75,0.85,0.9,0.9
"6",0.8,0.85,0.75,0.75,0.75,0.85,0.85,0.7,0.85,0.7,0.9,0.9,0.85,0.8,0.9,0.6,0.9,0.9,0.75,0.85,0.9,0.85,0.85,0.9,0.85,0.9
"7",0.75,0.55,0.9,0.65,0.8,0.9,0.9,0.65,0.6,0.8,0.85,0.9,0.9,0.9,0.7,0.65,0.9,0.7,0.7,0.9,0.7,0.85,0.9,0.9,0.8,0.9
"8",0.85,0.65,0.65,0.85,0.35,0.85,0.6,0.75,0.85,0.75,0.8,0.65,0.85,0.9,0.9,0.85,0.85,0.9,0.85,0.8,0.9,0.85,0.9,0.9,0.8,0.7
"9",0.85,0.85,0.75,0.75,0.9,0.9,0.9,0.8,0.75,0.9,0.8,0.75,0.9,0.85,0.9,0.9,0.9,0.75,0.8,0.75,0.65,0.75,0.85,0.65,0.85,0.65
"10",0.9,0.9,0.55,0.9,0.8,0.85,0.7,0.85,0.8,0.9,0.9,0.85,0.9,0.85,0.9,0.9,0.85,0.9,0.9,0.85,0.85,0.75,0.8,0.9,0.7,0.8
"11",0.75,0.75,0.7,0.9,0.75,0.9,0.9,0.9,0.7,0.9,0.75,0.8,0.75,0.9,0.85,0.85,0.9,0.9,0.9,0.9,0.9,0.75,0.7,0.85,0.9,0.85
"12",0.7,0.85,0.8,0.8,0.65,0.75,0.9,0.75,0.8,0.65,0.7,0.75,0.8,0.85,0.85,0.75,0.8,0.9,0.9,0.65,0.75,0.7,0.9,0.8,0.7,0.85
"13",0.6,0.8,0.85,0.85,0.9,0.9,0.85,0.6,0.75,0.9,0.75,0.65,0.85,0.85,0.9,0.7,0.9,0.85,0.7,0.8,0.8,0.85,0.7,0.8,0.85,0.85
"14",0.65,0.75,0.9,0.75,0.9,0.85,0.9,0.75,0.7,0.9,0.85,0.85,0.75,0.85,0.9,0.7,0.8,0.9,0.75,0.7,0.9,0.9,0.85,0.75,0.9,0.65
"15",0.6,0.75,0.85,0.9,0.6,0.85,0.9,0.85,0.9,0.9,0.85,0.9,0.7,0.9,0.85,0.8,0.85,0.9,0.8,0.65,0.85,0.85,0.7,0.75,0.75,0.9
"16",0.85,0.35,0.85,0.75,0.65,0.65,0.85,0.85,0.9,0.8,0.7,0.8,0.8,0.85,0.85,0.8,0.85,0.75,0.9,0.75,0.75,0.75,0.9,0.7,0.8,0.75
"17",0.8,0.7,0.9,0.85,0.8,0.9,0.85,0.7,0.85,0.85,0.85,0.9,0.85,0.9,0.9,0.65,0.85,0.9,0.9,0.8,0.85,0.9,0.85,0.9,0.8,0.8
"18",0.55,0.8,0.75,0.75,0.85,0.7,0.65,0.7,0.7,0.85,0.8,0.85,0.9,0.65,0.85,0.85,0.8,0.85,0.9,0.8,0.85,0.7,0.7,0.9,0.85,0.9
"19",0.8,0.65,0.85,0.85,0.75,0.7,0.85,0.55,0.8,0.7,0.9,0.75,0.9,0.8,0.9,0.8,0.85,0.9,0.75,0.75,0.85,0.9,0.85,0.85,0.75,0.9
"20",0.65,0.7,0.9,0.75,0.9,0.9,0.9,0.75,0.9,0.85,0.85,0.85,0.9,0.9,0.6,0.9,0.65,0.85,0.7,0.9,0.9,0.85,0.65,0.9,0.75,0.7
"21",0.9,0.75,0.4,0.75,0.85,0.7,0.85,0.9,0.8,0.8,0.9,0.85,0.75,0.9,0.85,0.75,0.9,0.65,0.9,0.9,0.75,0.7,0.9,0.9,0.9,0.9
"22",0.2,0.35,0.9,0.9,0.9,0.65,0.7,0.75,0.85,0.55,0.5,0.7,0.9,0.85,0.9,0.85,0.9,0.8,0.8,0.7,0.9,0.75,0.85,0.85,0.9,0.75
"23",0.85,0.85,0.9,0.75,0.65,0.85,0.9,0.9,0.85,0.9,0.9,0.75,0.9,0.85,0.85,0.85,0.85,0.8,0.8,0.9,0.9,0.9,0.7,0.75,0.8,0.75
"24",0.35,0.9,0.9,0.85,0.9,0.3,0.75,0.9,0.8,0.8,0.8,0.9,0.85,0.9,0.7,0.85,0.9,0.65,0.7,0.85,0.65,0.85,0.85,0.75,0.7,0.9
"25",0.85,0.9,0.7,0.9,0.9,0.55,0.9,0.85,0.9,0.9,0.7,0.8,0.8,0.9,0.75,0.75,0.9,0.65,0.8,0.9,0.75,0.9,0.75,0.9,0.85,0.7
"26",0.85,0.85,0.9,0.85,0.55,0.8,0.75,0.7,0.75,0.65,0.85,0.75,0.85,0.9,0.8,0.85,0.8,0.85,0.7,0.9,0.85,0.9,0.85,0.85,0.9,0.65
"27",0.45,0.65,0.4,0.75,0.9,0.9,0.9,0.7,0.85,0.8,0.9,0.65,0.9,0.85,0.85,0.85,0.8,0.9,0.9,0.85,0.9,0.7,0.9,0.75,0.8,0.9
"28",0.9,0.55,0.9,0.9,0.85,0.9,0.75,0.7,0.8,0.85,0.85,0.9,0.85,0.7,0.85,0.8,0.8,0.9,0.65,0.65,0.75,0.85,0.85,0.75,0.7,0.8
"29",0.75,0.7,0.7,0.9,0.9,0.85,0.9,0.7,0.8,0.7,0.85,0.8,0.9,0.6,0.75,0.8,0.8,0.65,0.8,0.9,0.85,0.75,0.9,0.65,0.9,0.8
"30",0.65,0.7,0.9,0.6,0.8,0.55,0.85,0.75,0.8,0.8,0.9,0.9,0.75,0.75,0.8,0.85,0.85,0.9,0.9,0.9,0.75,0.9,0.85,0.75,0.85,0.85
"31",0.9,0.75,0.8,0.85,0.8,0.9,0.8,0.85,0.8,0.7,0.9,0.75,0.85,0.8,0.85,0.65,0.8,0.9,0.9,0.8,0.75,0.65,0.9,0.9,0.7,0.9
"32",0.75,0.9,0.85,0.6,0.8,0.85,0.9,0.85,0.9,0.8,0.85,0.85,0.75,0.85,0.9,0.85,0.9,0.35,0.9,0.85,0.9,0.75,0.9,0.85,0.65,0.85
"33",0.65,0.65,0.9,0.9,0.75,0.85,0.85,0.7,0.9,0.8,0.7,0.85,0.9,0.9,0.9,0.6,0.85,0.55,0.85,0.8,0.8,0.85,0.9,0.9,0.9,0.85
"34",0.85,0.9,0.75,0.85,0.8,0.65,0.9,0.75,0.85,0.65,0.9,0.9,0.85,0.9,0.85,0.9,0.9,0.9,0.7,0.85,0.9,0.85,0.7,0.7,0.75,0.9
"35",0.3,0.8,0.85,0.9,0.8,0.9,0.9,0.85,0.85,0.85,0.85,0.85,0.9,0.8,0.9,0.9,0.75,0.9,0.85,0.8,0.9,0.9,0.9,0.8,0.85,0.9
"36",0.65,0.85,0.55,0.4,0.85,0.55,0.85,0.9,0.7,0.8,0.8,0.75,0.65,0.8,0.9,0.65,0.65,0.75,0.8,0.9,0.75,0.9,0.9,0.85,0.9,0.9
