"","Dates","Flow","Conc","lnQ","lnC","Reg_Residuals","Special_Residuals","Reg_Pvalue","Special_Span","Special_Pvalue","Reg_Perc_Change_yr","Special_Perc_Change_yr"
"1",2009-07-08,18,0.03,2.89037175789616,-3.50655789731998,-0.197064947275595,-0.128053272526534,0.144448880614452,0.7,0.117797061593932,3.07347181305317,3.32583686031285
"2",2009-07-15,3.5,0.034,1.25276296849537,-3.38139475436598,0.00845267088992685,0.00116657944567056,NA,NA,NA,NA,NA
"3",2009-07-22,38,0.054,3.63758615972639,-2.91877123241786,0.450620825094408,0.487750070830672,NA,NA,NA,NA,NA
"4",2009-07-29,3.2,0.03,1.16315080980568,-3.50655789731998,-0.112048283045629,-0.122714637713995,NA,NA,NA,NA,NA
"5",2009-08-05,69,0.03,4.23410650459726,-3.50655789731998,-0.0213148537401073,-0.0157778058257119,NA,NA,NA,NA,NA
"6",2009-08-12,33,0.074,3.49650756146648,-2.60369018577797,0.744783693873721,0.792180299111132,NA,NA,NA,NA,NA
"7",2009-08-19,7.4,0.054,2.00148000021012,-2.91877123241786,0.431979234409746,0.452271933396852,NA,NA,NA,NA,NA
"8",2009-08-20,245,0.236,5.50125821054473,-1.44392347395653,1.97523786580219,1.99563859967497,NA,NA,NA,NA,NA
"9",2009-08-26,36,0.052,3.58351893845611,-2.95651156040071,0.403531663456058,0.445061114601049,NA,NA,NA,NA,NA
"10",2009-09-02,64,0.058,4.15888308335967,-2.84731226843572,0.623773824176069,0.633143523774436,NA,NA,NA,NA,NA
"11",2009-09-05,249,0.028,5.51745289646471,-3.57555076880693,-0.161369132188071,-0.139362590735017,NA,NA,NA,NA,NA
"12",2009-09-09,111,0.063,4.70953020131233,-2.7646205525906,0.794162243502854,0.751787838576255,NA,NA,NA,NA,NA
"13",2009-09-09,111,0.104,4.70953020131233,-2.26336437984076,1.29541841625269,1.2530440113261,NA,NA,NA,NA,NA
"14",2009-09-16,723,0.068,6.58340922215876,-2.68824757380603,0.358426290363642,0.323572311456092,NA,NA,NA,NA,NA
"15",2009-09-17,1020,0.074,6.92755790627832,-2.60369018577797,0.220817512348085,0.165071210272915,NA,NA,NA,NA,NA
"16",2009-09-22,10200,0.528,9.23014299927236,-0.638658995275876,0.226892899243236,0.274234962406112,NA,NA,NA,NA,NA
"17",2009-09-29,370,0.049,5.91350300563827,-3.01593498087151,0.284171312750241,0.312400074665029,NA,NA,NA,NA,NA
"18",2009-10-07,150,0.064,5.01063529409626,-2.74887219562247,0.786631026440615,0.758409905020813,NA,NA,NA,NA,NA
"19",2009-10-09,22800,0.424,10.0345158149425,-0.858021823750179,-0.343723033502526,-0.57538494336678,NA,NA,NA,NA,NA
"20",2009-10-14,2950,0.11,7.98956044933387,-2.20727491318972,-0.417914402113084,-0.309676301216631,NA,NA,NA,NA,NA
"21",2009-10-21,502,0.032,6.21860011969173,-3.44201937618241,-0.234900889779206,-0.237783316269133,NA,NA,NA,NA,NA
"22",2009-10-28,1550,0.044,7.34601020991329,-3.12356564506388,-0.696730679567729,-0.700108477905058,NA,NA,NA,NA,NA
"23",2009-11-04,797,0.023,6.68085467879022,-3.77226106305299,-0.783511240230717,-0.823310560012285,NA,NA,NA,NA,NA
"24",2009-11-11,330,0.026,5.79909265446053,-3.64965874096066,-0.315819496909133,-0.283724351359185,NA,NA,NA,NA,NA
"25",2009-11-18,564,0.046,6.33505425149806,-3.07911388249304,0.081578991041007,0.0700475695840019,NA,NA,NA,NA,NA
"26",2009-11-24,368,0.028,5.90808293816893,-3.57555076880693,-0.273757831772568,-0.245281711142284,NA,NA,NA,NA,NA
"27",2009-12-02,267,0.022,5.58724865840025,-3.81671282562382,-0.424092767751872,-0.395702954707593,NA,NA,NA,NA,NA
"28",2009-12-09,264,0.012,5.57594910314632,-4.42284862919414,-1.02677218155982,-0.999303848255784,NA,NA,NA,NA,NA
"29",2009-12-16,188,0.01,5.23644196282995,-4.60517018598809,-1.11491136272362,-1.11877938987516,NA,NA,NA,NA,NA
"30",2009-12-22,141,0.02,4.94875989037817,-3.91202300542815,-0.368911114743367,-0.40151073770708,NA,NA,NA,NA,NA
"31",2009-12-31,712,0.024,6.56807791141198,-3.72970144863419,-0.67411723737322,-0.708498460136718,NA,NA,NA,NA,NA
"32",2010-01-06,386,0.02,5.95583736946483,-3.91202300542815,-0.62544805801273,-0.599358884315824,NA,NA,NA,NA,NA
"33",2010-01-13,222,0.018,5.40267738187228,-4.01738352108597,-0.5700159637177,-0.558171967647403,NA,NA,NA,NA,NA
"34",2010-01-20,211,0.016,5.35185813347607,-4.13516655674236,-0.675125586921005,-0.666437345434612,NA,NA,NA,NA,NA
"35",2010-01-27,805,0.014,6.69084227741856,-4.26869794936688,-1.28596971050683,-1.32649187261423,NA,NA,NA,NA,NA
"36",2010-02-04,1820,0.038,7.50659178007084,-3.27016911925575,-1.0105723741631,-0.981896907952328,NA,NA,NA,NA,NA
"37",2010-02-11,844,0.018,6.73815249459596,-4.01738352108597,-1.06362024958597,-1.10782690906909,NA,NA,NA,NA,NA
"38",2010-02-17,529,0.018,6.2709884318583,-4.01738352108597,-0.829373147344116,-0.83728788231769,NA,NA,NA,NA,NA
"39",2010-02-24,759,0.024,6.63200177739563,-3.72970144863419,-0.711800539834136,-0.748547811949999,NA,NA,NA,NA,NA
"40",2010-03-03,372,0.01,5.91889385427315,-4.60517018598809,-1.30675168837965,-1.27877482744702,NA,NA,NA,NA,NA
"41",2010-03-10,309,0.018,5.73334127689775,-4.01738352108597,-0.665487858608253,-0.632593543948524,NA,NA,NA,NA,NA
"42",2010-03-17,218,0.038,5.38449506278909,-3.27016911925575,0.181746372454108,0.192542332859705,NA,NA,NA,NA,NA
"43",2010-03-23,3770,0.134,8.23483028044206,-2.00991547903123,-0.45267354815606,-0.308497473295588,NA,NA,NA,NA,NA
"44",2010-03-31,791,0.029,6.67329796776765,-3.54045944899566,-0.547170564122946,-0.586441558525018,NA,NA,NA,NA,NA
"45",2010-04-07,778,0.04,6.65672652417839,-3.2188758248682,-0.215676681821519,-0.253854408277552,NA,NA,NA,NA,NA
"46",2010-04-14,316,0.026,5.75574221358691,-3.64965874096066,-0.303838774447488,-0.271090055506451,NA,NA,NA,NA,NA
"47",2010-04-21,171,0.018,5.14166355650266,-4.01738352108597,-0.504143000973234,-0.520262673156142,NA,NA,NA,NA,NA
"48",2010-04-24,585,0.12,6.37161184723186,-2.12026353620009,1.02408123133431,1.01049520400417,NA,NA,NA,NA,NA
