"","Dates","Flow","Conc","lnQ","lnC","Reg_Residuals","Special_Residuals","Reg_Pvalue","Special_Span","Special_Pvalue","Reg_Perc_Change_yr","Special_Perc_Change_yr"
"1",2011-07-28,1.315636464,0.034,0.274320551579861,-3.38139475436598,-0.351144041329583,-0.355095079252526,0.917455953468522,0.45,0.90457286286803,0.446278972177083,0.515445865190145
"2",2011-08-04,1.006670171,0.108,0.00664802383843718,-2.22562405185792,0.900404649738153,0.951250621634855,NA,NA,NA,NA,NA
"3",2011-08-10,3.265186276,0.07,1.18331681347463,-2.65926003693278,0.708942068925523,0.686352210226647,NA,NA,NA,NA,NA
"4",2011-08-10,3.265186276,0.054,1.18331681347463,-2.91877123241786,0.449430873440443,0.426841014741567,NA,NA,NA,NA,NA
"5",2011-08-17,1.821711063,0.072,0.599776203935147,-2.63108915996608,0.451466757045765,0.432186346292739,NA,NA,NA,NA,NA
"6",2011-08-31,1.498211547,0.034,0.404272094750643,-3.38139475436598,-0.356611779206946,-0.375766117653984,NA,NA,NA,NA,NA
"7",2011-09-07,1.062082862,0.022,0.0602319442581048,-3.81671282562382,-0.719130657437958,-0.682147223329396,NA,NA,NA,NA,NA
"8",2011-09-15,1.103181966,0.024,0.0981987003727686,-3.72970144863419,-0.649439823065992,-0.621345915359473,NA,NA,NA,NA,NA
"9",2011-09-21,2.024534114,0.051,0.7053396069285,-2.97592964625781,0.183042197537289,0.18405005773886,NA,NA,NA,NA,NA
"10",2011-09-29,2.230208677,0.05,0.802095158224006,-2.99573227355399,0.23577457327727,0.25097258898008,NA,NA,NA,NA,NA
"11",2011-10-05,1.635059149,0.036,0.491678980453263,-3.32423634052603,-0.288427365181294,-0.314461573680463,NA,NA,NA,NA,NA
"12",2011-10-12,24.80622885,0.068,3.21109478494117,-2.68824757380603,-0.684876965018463,-0.683994320866199,NA,NA,NA,NA,NA
"13",2011-10-27,3.572949308,0.064,1.27339139142314,-2.74887219562247,0.614308549558855,0.602904498623906,NA,NA,NA,NA,NA
"14",2011-11-02,3.787719156,0.028,1.33176403213179,-3.57555076880693,-0.212011625656982,-0.211350498464994,NA,NA,NA,NA,NA
"15",2011-11-08,28.81434184,0.402,3.36087324374629,-0.911303190363116,1.07318144106755,1.07648767361747,NA,NA,NA,NA,NA
"16",2011-11-16,4.145860078,0.06,1.42211026477067,-2.81341071676004,0.546035497113809,0.554426678451898,NA,NA,NA,NA,NA
