"","Cl.Date","Cl.Flow","Cl.concentrations.Cl","lnC","lnQ"
"1",2011-07-28,1.315636464,12.5075,2.52632846438022,0.274320551579861
"2",2011-08-04,1.006670171,13.711,2.61819843037452,0.00664802383843718
"3",2011-08-31,1.498211547,13.012,2.5658720086111,0.404272094750643
"4",2011-09-07,1.062082862,13.845,2.62792415662293,0.0602319442581048
"5",2011-09-15,1.103181966,14.137,2.6487954738849,0.0981987003727686
"6",2011-09-21,2.024534114,9.581,2.25978197066874,0.7053396069285
"7",2011-09-29,2.230208677,11.693,2.45899037215818,0.802095158224006
"8",2011-10-05,1.635059149,12.679,2.53994708154581,0.491678980453263
"9",2011-10-12,24.80622885,8.142,2.09703585008079,3.21109478494117
"10",2011-10-27,3.572949308,12.014,2.48607263642797,1.27339139142314
"11",2011-11-02,3.787719156,14.078,2.64461329518594,1.33176403213179
"12",2011-11-08,28.81434184,2.555,0.938052223655668,3.36087324374629
"13",2011-11-16,4.145860078,9.6105,2.26285625076505,1.42211026477067
"14",2011-11-30,4.271763732,9.242,2.22375831244807,1.45202679394868
"15",2011-12-07,4.178241281,9.145,2.21320728184283,1.42989041182591
"16",2012-01-04,3.362902556,10.17,2.31944221006047,1.21280445701868
"17",2012-01-11,2.906317198,10.117,2.31421717722375,1.0668867119787
"18",2012-01-18,2.519774472,11.061,2.40342540792012,0.924169402280299
"19",2012-01-25,12.11213272,5.46,1.69744878975681,2.49420765436293
"20",2012-02-01,3.4879038,9.755,2.27777997407507,1.24930092539116
"21",2012-02-08,3.893376262,9.723,2.27449421282752,1.35927671486981
"22",2012-02-15,3.173400239,13.2135,2.58123903423582,1.15480364363139
"23",2012-02-29,2.827760646,11.245,2.41992358541128,1.03948510725296
"24",2012-03-15,2.769262031,11.616,2.45238345808244,1.01858086990308
"25",2012-03-20,189.9904726,2.898,1.06402084389849,5.2469739266927
"26",2012-03-28,6.179701744,8.61,2.15292431843964,1.8212700088163
"27",2012-04-11,5.414919265,7.268,1.98348115053392,1.68915797083119
"28",2012-04-18,3.506440602,10.06,2.30856716467159,1.25460144945309
"29",2012-04-25,2.821701487,10.585,2.35943790458683,1.03734006718343
"30",2012-04-30,9.019849622,8.299,2.11613502561631,2.19942766231693
"31",2012-05-09,2.214249328,12.378,2.51592070331717,0.794913442218743
"32",2012-05-17,1.86353975,11.647,2.45504863612052,0.622477770538762
"33",2012-05-23,1.647547955,12.228,2.50372840402859,0.499288094709902
"34",2012-05-31,1.638405461,8.437,2.13262679518349,0.49372348898738
"35",2012-06-06,1.58514659,10.058,2.30836833774977,0.460676888857112
"36",2012-06-13,1.802391146,12.702,2.54175946138078,0.589114197784729
"37",2012-06-20,1.554010051,13.751,2.62111154874081,0.440838719749507
"38",2012-06-28,1.566775068,13.829,2.62676783648252,0.449019409994649
"39",2012-07-11,1.635537807,14.866,2.6990767263031,0.491971684207261
"40",2012-07-18,1.5296918,14.84,2.69732623773923,0.425066277204507
"41",2012-07-25,1.38532222,14.852,2.69813453631483,0.325932762400024
"42",2012-08-01,1.88030891,15.148,2.71786851003955,0.631436077173606
"43",2012-08-16,2.814262861,11.441,2.43720339471881,1.03470036619881
"44",2012-08-23,2.648063437,12.171,2.49905607289242,0.973828594358805
"45",2012-08-30,3.287619649,10.542,2.35536727843302,1.19016379197468
"46",2012-09-06,2.99645788,12.8025,2.54964046435457,1.09743088441818
"47",2012-09-12,3.09210446,11.457,2.43860089691149,1.12885191411311
"48",2012-10-03,2.784246861,13.5685,2.60775092978564,1.02397740987731
"49",2012-10-10,2.136608182,14.955,2.70504569208191,0.759219609970974
"50",2012-10-16,28.298087,10.002,2.30278507299671,3.34279420519126
"51",2012-11-01,3.231582705,15.662,2.75123739632875,1.172972018771
"52",2012-11-08,3.211579522,15.474,2.73916119612726,1.16676287904701
"53",2012-11-15,3.273308765,13.03,2.56725439113675,1.18580132806928
"54",2012-11-29,2.90349218,15.283,2.7267410995457,1.06591421252515
"55",2012-12-06,3.087511655,12.779,2.54780319862657,1.12736547684576
"56",2012-12-13,2.631922207,29.372,3.38004183958936,0.967714456415323
"57",2013-01-03,3.225926661,13.429,2.59741654759904,1.17122024571863
"58",2013-01-11,4.005237437,14.595,2.68067900430608,1.3876028639066
"59",2013-01-14,3.495140303,13.795,2.62430620766925,1.25137351879991
"60",2013-01-24,2.55801809,14.892,2.70082415601047,0.939232775062841
"61",2013-01-30,5.452477779,8.503,2.14041904240366,1.69607014370708
"62",2013-02-07,2.918097182,14.205,2.65359401530615,1.07093175386404
"63",2013-02-13,4.040113589,12.499,2.52564864110808,1.39627280766692
"64",2013-02-21,5.809046961,16.299,2.7911037562375,1.75941652315744
"65",2013-02-26,4.584250099,13.859,2.62893484108667,1.52262653704282
"66",2013-02-28,4.001726731,13.487,2.60172625853472,1.3867259507217
"67",2013-03-07,3.509763745,15.23,2.72326716690707,1.25554872609561
"68",2013-03-11,17.01703901,9.409,2.24166667802463,2.83421513680014
"69",2013-03-20,4.352065728,12.42,2.51930807650533,1.47065061238077
"70",2013-03-28,4.279840317,12.05,2.48906465993666,1.45391569978555
"71",2013-04-04,12.70432855,8.855,2.1809822712348,2.54194276610362
"72",2013-04-10,57.60102782,5.394,1.68528722471754,4.05354041163986
"73",2013-04-18,456.602115,1.86,0.62057648772511,6.12381236614804
"74",2013-04-18,456.602115,1.813,0.594982931772714,6.12381236614804
"75",2013-04-18,456.602115,2.238,0.805582609889734,6.12381236614804
"76",2013-04-25,6.530603015,8.568,2.14803433314545,1.87649928435402
"77",2013-04-29,11.10441926,7.096,1.95953124500728,2.40734316061649
"78",2013-05-09,124.7575446,8.74,2.16791018966744,4.82637221055843
"79",2013-05-10,479.2638996,2.275,0.821980052402914,6.17225138432208
"80",2013-05-21,126.1091726,6.464,1.86624832121879,4.8371479810074
"81",2013-05-31,237.9595285,2.907,1.06712162157674,5.47210061089229
"82",2013-06-07,13.15989008,8.17,2.10046890887191,2.5771735732787
"83",2013-06-13,6.565373303,8.737,2.16756688131596,1.88180936874286
"84",2013-06-26,5.442274025,10.281,2.33029753156058,1.69419699282359
