"","Dates","Flow","Conc","lnQ","lnC","Reg_Residuals","Special_Residuals","Reg_Pvalue","Special_Span","Special_Pvalue","Reg_Perc_Change_yr","Special_Perc_Change_yr"
"1",2011-07-28,1.315636464,8.3515,0.274320551579861,2.12244116344787,-0.141908883525667,-0.142722854919802,0.698620852808499,0.55,0.694167132165113,0.618664722651374,0.630153558134339
"2",2011-08-04,1.006670171,8.906,0.00664802383843718,2.18672520689951,0.0192957632073134,0.0482387761754568,NA,NA,NA,NA,NA
"3",2011-08-31,1.498211547,10.787,0.404272094750643,2.37834170539329,0.0584945642787713,0.049749811649821,NA,NA,NA,NA,NA
"4",2011-09-07,1.062082862,9.914,0.0602319442581048,2.29394789959838,0.108853381653527,0.130257108227665,NA,NA,NA,NA,NA
"5",2011-09-15,1.103181966,10.167,0.0981987003727686,2.31914718129302,0.121031173410577,0.137593482026904,NA,NA,NA,NA,NA
"6",2011-09-21,2.024534114,10.895,0.7053396069285,2.38830396839658,-0.106010749158558,-0.113198193273014,NA,NA,NA,NA,NA
"7",2011-09-29,2.230208677,13.051,0.802095158224006,2.56886475918539,0.0107081750418985,0.00875150290045212,NA,NA,NA,NA,NA
"8",2011-10-05,1.635059149,13.079,0.491678980453263,2.57100789050702,0.210407079756385,0.198406642388127,NA,NA,NA,NA,NA
"9",2011-10-12,24.80622885,8.357,3.21109478494117,2.1230995110193,-0.230321009824626,-0.22898731728313,NA,NA,NA,NA,NA
"10",2011-10-27,3.572949308,13.697,1.27339139142314,2.61717683075268,-0.0045372638492478,-0.00593551703551753,NA,NA,NA,NA,NA
"11",2011-11-02,3.787719156,13.202,1.33176403213179,2.58036833326658,-0.0287651887991696,-0.0249069701563758,NA,NA,NA,NA,NA
"12",2011-11-08,28.81434184,5.804,3.36087324374629,1.75854733502194,-0.583465957654323,-0.581380006568668,NA,NA,NA,NA,NA
"13",2011-11-16,4.145860078,14.024,1.42211026477067,2.64077014761893,0.0609892508263816,0.0649428804750887,NA,NA,NA,NA,NA
"14",2011-11-30,4.271763732,13.253,1.45202679394868,2.58422394189854,0.0175809144551904,0.0194103266333441,NA,NA,NA,NA,NA
"15",2011-12-07,4.178241281,13.558,1.42989041182591,2.60697677900877,0.0311453513396671,0.0344295602596847,NA,NA,NA,NA,NA
"16",2012-01-04,3.362902556,12.198,1.21280445701868,2.50127200387426,-0.136885706919517,-0.137824102933824,NA,NA,NA,NA,NA
"17",2012-01-11,2.906317198,11.937,1.0668867119787,2.4796428201129,-0.183378209995784,-0.181496773563704,NA,NA,NA,NA,NA
"18",2012-01-18,2.519774472,11.474,0.924169402280299,2.44008360617968,-0.180687947688476,-0.178410513092425,NA,NA,NA,NA,NA
"19",2012-01-25,12.11213272,7.846,2.49420765436293,2.06000384778736,-0.381463957592266,-0.383247924557506,NA,NA,NA,NA,NA
"20",2012-02-01,3.4879038,13.753,1.24930092539116,2.62125698213257,-0.00628607602074682,-0.00808387762031426,NA,NA,NA,NA,NA
"21",2012-02-08,3.893376262,14.049,1.35927671486981,2.64255121886951,0.0397212743628521,0.0457546393900174,NA,NA,NA,NA,NA
"22",2012-02-15,3.173400239,13.837,1.15480364363139,2.62734616368725,-0.0281553278107673,-0.027774444868474,NA,NA,NA,NA,NA
"23",2012-02-29,2.827760646,12.129,1.03948510725296,2.49559927932674,-0.162499020491847,-0.160314408506012,NA,NA,NA,NA,NA
"24",2012-03-15,2.769262031,13.237,1.01858086990308,2.58301593873163,-0.0699756245060645,-0.0676053976957789,NA,NA,NA,NA,NA
"25",2012-03-20,189.9904726,5.239,5.2469739266927,1.65613064042608,-0.179447513678961,-0.177237124295155,NA,NA,NA,NA,NA
"26",2012-03-28,6.179701744,12.047,1.8212700088163,2.48881566628472,-0.0231204133385967,-0.0214088975587381,NA,NA,NA,NA,NA
"27",2012-04-11,5.414919265,9.759,1.68915797083119,2.27818993615932,-0.233358301237636,-0.235788895119561,NA,NA,NA,NA,NA
"28",2012-04-18,3.506440602,10.026,1.25460144945309,2.30518171884131,-0.321013418180648,-0.322883234999623,NA,NA,NA,NA,NA
"29",2012-04-25,2.821701487,9.446,1.03734006718343,2.24559137147393,-0.412032617060863,-0.409826802957323,NA,NA,NA,NA,NA
"30",2012-04-30,9.019849622,8.52,2.19942766231693,2.14241634084122,-0.318482535090193,-0.322121675373802,NA,NA,NA,NA,NA
"31",2012-05-09,2.214249328,9.865,0.794913442218743,2.28899313947458,-0.264706481205539,-0.267031002309127,NA,NA,NA,NA,NA
"32",2012-05-17,1.86353975,9.489,0.622477770538762,2.25013323299162,-0.187622629742302,-0.198633568525621,NA,NA,NA,NA,NA
"33",2012-05-23,1.647547955,9.485,0.499288094709902,2.24971160338698,-0.11462226885921,-0.126819304804667,NA,NA,NA,NA,NA
"34",2012-05-31,1.638405461,7.953,0.49372348898738,2.073549215975,-0.288042826045358,-0.300099816667965,NA,NA,NA,NA,NA
"35",2012-06-06,1.58514659,10.294,0.460676888857112,2.33156120123056,-0.0142581430865478,-0.0252839402475056,NA,NA,NA,NA,NA
"36",2012-06-13,1.802391146,9.745,0.589114197784729,2.27675433295952,-0.139228730950834,-0.15124512535697,NA,NA,NA,NA,NA
"37",2012-06-20,1.554010051,9.395,0.440838719749507,2.24017763286543,-0.0963727814050581,-0.106672296113776,NA,NA,NA,NA,NA
"38",2012-06-28,1.566775068,9.488,0.449019409994649,2.25002784225537,-0.0903270170890624,-0.100935872306488,NA,NA,NA,NA,NA
"39",2012-07-11,1.635537807,10.313,0.491971684207261,2.33340523533393,-0.0273369466856681,-0.0393456502539244,NA,NA,NA,NA,NA
"40",2012-07-18,1.5296918,9.912,0.425066277204507,2.29374614432684,-0.0355392936330112,-0.0452029424147176,NA,NA,NA,NA,NA
"41",2012-07-25,1.38532222,9.448,0.325932762400024,2.24580307889506,-0.0398827840177458,-0.0443120205171197,NA,NA,NA,NA,NA
"42",2012-08-01,1.88030891,10.254,0.631436077173606,2.32766787336151,-0.116082479408211,-0.126758914907901,NA,NA,NA,NA,NA
"43",2012-08-16,2.814262861,12.988,1.03470036619881,2.5640258542406,-0.0929981330525846,-0.0907668466224494,NA,NA,NA,NA,NA
"44",2012-08-23,2.648063437,14.291,0.973828594358805,2.65962996849966,0.0205504001707553,0.023107900535507,NA,NA,NA,NA,NA
"45",2012-08-30,3.287619649,12.784,1.19016379197468,2.54819438902392,-0.0970669348937467,-0.0974756412273443,NA,NA,NA,NA,NA
"46",2012-09-06,2.99645788,13.0475,1.09743088441818,2.56859654453543,-0.0960813814026444,-0.094619740771221,NA,NA,NA,NA,NA
"47",2012-09-12,3.09210446,13.135,1.12885191411311,2.5752804231375,-0.0859373336724456,-0.0850285166961049,NA,NA,NA,NA,NA
"48",2012-10-03,2.784246861,13.4905,1.02397740987731,2.60198573402501,-0.052423638625156,-0.0500965302448475,NA,NA,NA,NA,NA
"49",2012-10-10,2.136608182,14.351,0.759219609970974,2.66381962618879,0.133090639870794,0.128853073807541,NA,NA,NA,NA,NA
"50",2012-10-16,28.298087,15.026,3.34279420519126,2.70978203394697,0.366432689285082,0.36841291869605,NA,NA,NA,NA,NA
"51",2012-11-01,3.231582705,14.362,1.172972018771,2.66458582968813,0.01410988091915,0.0140928840019168,NA,NA,NA,NA,NA
"52",2012-11-08,3.211579522,14.647,1.16676287904701,2.68423553633617,0.0319712026136005,0.0320923325513585,NA,NA,NA,NA,NA
"53",2012-11-15,3.273308765,14.5315,1.18580132806928,2.67631870694071,0.029706638091386,0.0293984400868896,NA,NA,NA,NA,NA
"54",2012-11-29,2.90349218,15.933,1.06591421252515,2.76839243010837,0.105507479017928,0.107400494367011,NA,NA,NA,NA,NA
"55",2012-12-06,3.087511655,14.52,1.12736547684576,2.67552700939665,0.0140497527417183,0.014987058213229,NA,NA,NA,NA,NA
"56",2012-12-13,2.631922207,32.739,0.967714456415323,3.48856702779906,0.851625740349594,0.854180286857058,NA,NA,NA,NA,NA
"57",2013-01-03,3.225926661,17.649,1.17122024571863,2.87067912455043,0.219692259563906,0.219714436690759,NA,NA,NA,NA,NA
"58",2013-01-11,4.005237437,18.08,1.3876028639066,2.89480635496403,0.299507820770422,0.305904906455491,NA,NA,NA,NA,NA
"59",2013-01-14,3.495140303,19.041,1.25137351879991,2.94659454899244,0.319583584980285,0.317745516856482,NA,NA,NA,NA,NA
"60",2013-01-24,2.55801809,20.353,0.939232775062841,3.01322832117074,0.386728272375517,0.389156563808464,NA,NA,NA,NA,NA
"61",2013-01-30,5.452477779,15.278,1.69607014370708,2.72641388511917,0.215583123899847,0.213179327376583,NA,NA,NA,NA,NA
"62",2013-02-07,2.918097182,19.734,1.07093175386404,2.98234303643498,0.318788724736416,0.320621532925717,NA,NA,NA,NA,NA
"63",2013-02-13,4.040113589,21.29,1.39627280766692,3.05823747890539,0.466008985788063,0.471994358849349,NA,NA,NA,NA,NA
"64",2013-02-21,5.809046961,19.626,1.75941652315744,2.9768552177843,0.465879089791899,0.464886072693668,NA,NA,NA,NA,NA
"65",2013-02-26,4.584250099,19.863,1.52262653704282,2.98885870461082,0.448520453077269,0.444631585342367,NA,NA,NA,NA,NA
"66",2013-02-28,4.001726731,19.799,1.3867259507217,2.98563143137456,0.390073878834267,0.39650027016043,NA,NA,NA,NA,NA
"67",2013-03-07,3.509763745,19.798,1.25554872609561,2.98558092249762,0.359622331461102,0.357750126247672,NA,NA,NA,NA,NA
"68",2013-03-11,17.01703901,18.977,2.83421513680014,2.94322771957184,0.545553606378874,0.547007031284861,NA,NA,NA,NA,NA
"69",2013-03-20,4.352065728,19.016,1.47065061238077,2.94528073005789,0.385616052525465,0.386004586303588,NA,NA,NA,NA,NA
"70",2013-03-28,4.279840317,18.401,1.45391569978555,2.91240501096424,0.346347642703518,0.348092670763853,NA,NA,NA,NA,NA
"71",2013-04-04,12.70432855,17.429,2.54194276610362,2.85813548553954,0.419669704498641,0.419035098619345,NA,NA,NA,NA,NA
"72",2013-04-10,57.60102782,8.985,4.05354041163986,2.19555652023552,-0.0538221418470575,-0.0477593924644277,NA,NA,NA,NA,NA
"73",2013-04-18,456.602115,3.69,6.12381236614804,1.30562645805244,-0.093383196320912,-0.0937521436070827,NA,NA,NA,NA,NA
"74",2013-04-18,456.602115,3.626,6.12381236614804,1.28813011233266,-0.110879542040692,-0.111248489326863,NA,NA,NA,NA,NA
"75",2013-04-18,456.602115,4.635,6.12381236614804,1.53363619901782,0.134626544644468,0.134257597358297,NA,NA,NA,NA,NA
