"","Date","concentrations.SO4","Flow"
"1",2011-07-28,8.3515,1.315636464
"2",2011-08-04,8.906,1.006670171
"3",2011-08-31,10.787,1.498211547
"4",2011-09-07,9.914,1.062082862
"5",2011-09-15,10.167,1.103181966
"6",2011-09-21,10.895,2.024534114
"7",2011-09-29,13.051,2.230208677
"8",2011-10-05,13.079,1.635059149
"9",2011-10-12,8.357,24.80622885
"10",2011-10-27,13.697,3.572949308
"11",2011-11-02,13.202,3.787719156
"12",2011-11-08,5.804,28.81434184
"13",2011-11-16,14.024,4.145860078
"14",2011-11-30,13.253,4.271763732
"15",2011-12-07,13.558,4.178241281
"16",2012-01-04,12.198,3.362902556
"17",2012-01-11,11.937,2.906317198
"18",2012-01-18,11.474,2.519774472
"19",2012-01-25,7.846,12.11213272
"20",2012-02-01,13.753,3.4879038
"21",2012-02-08,14.049,3.893376262
"22",2012-02-15,13.837,3.173400239
"23",2012-02-29,12.129,2.827760646
"24",2012-03-15,13.237,2.769262031
"25",2012-03-20,5.239,189.9904726
"26",2012-03-28,12.047,6.179701744
"27",2012-04-11,9.759,5.414919265
"28",2012-04-18,10.026,3.506440602
"29",2012-04-25,9.446,2.821701487
"30",2012-04-30,8.52,9.019849622
"31",2012-05-09,9.865,2.214249328
"32",2012-05-17,9.489,1.86353975
"33",2012-05-23,9.485,1.647547955
"34",2012-05-31,7.953,1.638405461
"35",2012-06-06,10.294,1.58514659
"36",2012-06-13,9.745,1.802391146
"37",2012-06-20,9.395,1.554010051
"38",2012-06-28,9.488,1.566775068
"39",2012-07-11,10.313,1.635537807
"40",2012-07-18,9.912,1.5296918
"41",2012-07-25,9.448,1.38532222
"42",2012-08-01,10.254,1.88030891
"43",2012-08-16,12.988,2.814262861
"44",2012-08-23,14.291,2.648063437
"45",2012-08-30,12.784,3.287619649
"46",2012-09-06,13.0475,2.99645788
"47",2012-09-12,13.135,3.09210446
"48",2012-10-03,13.4905,2.784246861
"49",2012-10-10,14.351,2.136608182
"50",2012-10-16,15.026,28.298087
"51",2012-11-01,14.362,3.231582705
"52",2012-11-08,14.647,3.211579522
"53",2012-11-15,14.5315,3.273308765
"54",2012-11-29,15.933,2.90349218
"55",2012-12-06,14.52,3.087511655
"56",2012-12-13,32.739,2.631922207
"57",2013-01-03,17.649,3.225926661
"58",2013-01-11,18.08,4.005237437
"59",2013-01-14,19.041,3.495140303
"60",2013-01-24,20.353,2.55801809
"61",2013-01-30,15.278,5.452477779
"62",2013-02-07,19.734,2.918097182
"63",2013-02-13,21.29,4.040113589
"64",2013-02-21,19.626,5.809046961
"65",2013-02-26,19.863,4.584250099
"66",2013-02-28,19.799,4.001726731
"67",2013-03-07,19.798,3.509763745
"68",2013-03-11,18.977,17.01703901
"69",2013-03-20,19.016,4.352065728
"70",2013-03-28,18.401,4.279840317
"71",2013-04-04,17.429,12.70432855
"72",2013-04-10,8.985,57.60102782
"73",2013-04-18,3.69,456.602115
"74",2013-04-18,3.626,456.602115
"75",2013-04-18,4.635,456.602115
"76",2013-04-25,13.185,6.530603015
"77",2013-04-29,12.611,11.10441926
"78",2013-05-09,13.09,124.7575446
"79",2013-05-10,5.128,479.2638996
"80",2013-05-21,9.384,126.1091726
"81",2013-05-31,5.155,237.9595285
"82",2013-06-07,11.1765,13.15989008
"83",2013-06-13,9.541,6.565373303
"84",2013-06-26,8.966,5.442274025
"85",2013-07-10,9.181,4.462864988
"86",2013-07-17,10.949,5.519277459
"87",2013-08-01,10.573,6.813667935
"88",2013-08-08,3.555,570.9094152
"89",2013-08-15,10.466,22.34324516
"90",2013-08-21,10.4335,9.622103507
"91",2013-08-29,8.91,6.935624735
"92",2013-09-05,9.301,5.622921381
"93",2013-09-12,9.28,4.712925587
"94",2013-09-19,9.6875,4.473929736
"95",2013-09-25,11.547,4.341804903
"96",2013-10-03,11.178,5.434281192
"97",2013-10-21,11.795,5.370640322
"98",2013-10-30,4.878,78.62936385
"99",2013-11-07,14.356,9.897657471
"100",2013-11-14,13.736,6.143022537
"101",2013-12-03,13.428,4.423256221
"102",2013-12-13,15.416,67.76833587
"103",2013-12-20,15.278,85.01695685
"104",2014-01-07,13.016,5.871240949
"105",2014-01-10,8.903,63.99902155
"106",2014-01-23,12.543,5.616765802
"107",2014-01-29,12.636,5.285126424
"108",2014-02-07,12.534,4.564937787
"109",2014-02-13,13.416,4.889735115
"110",2014-02-20,13.279,4.378194259
"111",2014-02-25,12.816,4.144380586
"112",2014-03-06,14.322,5.930214798
"113",2014-03-13,14.979,5.079422306
"114",2014-03-16,8.088,128.107815
"115",2014-03-28,13.234,7.519140064
"116",2014-04-03,12.33,7.163217345
"117",2014-04-08,12.634,8.734820523
"118",2014-04-15,13.8515,5.610528578
"119",2014-04-24,12.429,5.278387608
"120",2014-04-29,11.933,4.547301251
"121",2014-05-08,8.718,17.81625197
"122",2014-05-13,9.632,13.87217727
"123",2014-05-15,11.959,6.339730886
"124",2014-05-21,12.193,4.465447812
"125",2014-05-29,11.1405,4.258866386
"126",2014-06-03,9.282,9.762290361
"127",2014-06-16,12.341,19.30062395
"128",2014-06-19,12.833,6.831889908
"129",2014-07-02,10.926,6.607718005
"130",2014-07-07,10.431,5.12337062
"131",2014-07-22,10.154,4.07433838
"132",2014-07-31,8.709,9.697899621
"133",2014-08-06,11.085,4.022676044
"134",2014-08-13,11.697,5.024018828
"135",2014-08-21,10.527,4.249204533
"136",2014-08-28,11.035,3.699076733
"137",2014-09-02,6.801,62.1510258
"138",2014-09-11,11.63,4.208169295
"139",2014-09-18,9.03,13.56002745
"140",2014-09-24,12.0205,3.993025295
"141",2014-10-01,11.435,3.491634787
"142",2014-10-09,11.538,3.664997547
"143",2014-10-10,3.856,383.5740622
"144",2014-10-13,4.47,229.6299893
"145",2014-10-23,11.2035,4.788122086
"146",2014-10-29,10.71,4.79980038
"147",2014-11-04,10.138,11.06005169
"148",2014-11-13,12.399,6.742235253
"149",2014-11-19,12.737,5.668717947
"150",2014-12-03,13.306,4.887180441
"151",2014-12-11,15.079,5.275956775
"152",2014-12-17,14.55,47.73889426
"153",2015-01-08,14.587,6.560009873
"154",2015-01-15,13.778,5.931305613
"155",2015-01-21,12.778,5.309484472
"156",2015-01-29,12.023,4.959004761
"157",2015-02-04,14.174,4.988174369
"158",2015-02-11,13.392,4.500881903
"159",2015-02-18,13.002,4.540946152
"160",2015-02-25,14.8945,6.282789597
"161",2015-03-06,15.742,9.152296462
"162",2015-03-11,15.36,13.94910403
"163",2015-03-14,7.755,152.5495583
"164",2015-03-19,12.903,15.85931312
"165",2015-03-26,6.291,117.8008921
"166",2015-04-01,12.676,11.44171847
"167",2015-04-14,10.474,8.556741117
"168",2015-04-22,20.692,8.04459499
"169",2015-04-29,11.672,6.275275645
"170",2015-05-08,7.131,38.05894257
"171",2015-05-24,3.297,742.4995616
"172",2015-06-01,9.749,18.08669993
"173",2015-06-19,3.993,176.0106646
