"","folds.5","folds.6","folds.7","folds.8","folds.9","folds.10","folds.11","folds.12","folds.13","folds.14","folds.15","folds.16","folds.17","folds.18","folds.19","folds.20","folds.21","folds.22","folds.23","folds.24","folds.25","folds.26","folds.27","folds.28","folds.29","folds.30"
"1",0.9,0.9,0.45,0.75,0.9,0.75,0.75,0.75,0.7,0.65,0.75,0.75,0.9,0.85,0.8,0.7,0.9,0.65,0.65,0.8,0.7,0.75,0.75,0.85,0.85,0.75
"2",0.85,0.65,0.9,0.65,0.7,0.65,0.65,0.85,0.7,0.8,0.8,0.65,0.8,0.85,0.7,0.85,0.65,0.7,0.75,0.8,0.65,0.8,0.9,0.85,0.9,0.65
"3",0.4,0.9,0.85,0.85,0.85,0.6,0.45,0.75,0.8,0.75,0.65,0.7,0.9,0.7,0.9,0.8,0.5,0.85,0.85,0.85,0.6,0.9,0.9,0.9,0.85,0.8
"4",0.85,0.8,0.85,0.65,0.9,0.7,0.7,0.85,0.55,0.7,0.9,0.85,0.8,0.9,0.85,0.85,0.65,0.7,0.8,0.8,0.85,0.8,0.8,0.7,0.85,0.9
"5",0.85,0.7,0.5,0.45,0.75,0.85,0.65,0.9,0.7,0.45,0.75,0.8,0.85,0.65,0.8,0.7,0.75,0.9,0.8,0.85,0.75,0.85,0.9,0.85,0.8,0.85
"6",0.65,0.7,0.85,0.65,0.65,0.75,0.9,0.9,0.85,0.85,0.7,0.8,0.9,0.75,0.7,0.75,0.7,0.65,0.65,0.6,0.8,0.9,0.7,0.65,0.9,0.65
"7",0.65,0.65,0.75,0.85,0.6,0.8,0.7,0.85,0.85,0.7,0.85,0.7,0.85,0.85,0.65,0.8,0.85,0.8,0.85,0.7,0.7,0.75,0.85,0.8,0.8,0.8
"8",0.85,0.65,0.85,0.75,0.7,0.9,0.65,0.85,0.8,0.85,0.7,0.85,0.65,0.9,0.7,0.9,0.85,0.9,0.65,0.65,0.85,0.85,0.6,0.5,0.7,0.65
"9",0.8,0.8,0.8,0.55,0.7,0.8,0.7,0.9,0.85,0.85,0.8,0.9,0.55,0.65,0.7,0.85,0.75,0.75,0.85,0.8,0.7,0.9,0.65,0.65,0.8,0.75
"10",0.9,0.85,0.7,0.7,0.75,0.9,0.7,0.85,0.85,0.65,0.7,0.45,0.65,0.85,0.85,0.9,0.85,0.8,0.7,0.7,0.85,0.8,0.65,0.9,0.85,0.85
"11",0.7,0.5,0.8,0.75,0.9,0.7,0.9,0.9,0.9,0.85,0.85,0.65,0.85,0.8,0.8,0.65,0.6,0.65,0.85,0.9,0.9,0.9,0.7,0.8,0.6,0.7
"12",0.65,0.85,0.8,0.7,0.85,0.65,0.9,0.65,0.75,0.9,0.9,0.65,0.75,0.7,0.7,0.9,0.65,0.6,0.45,0.85,0.9,0.85,0.75,0.85,0.85,0.9
"13",0.8,0.8,0.85,0.85,0.8,0.9,0.8,0.75,0.5,0.9,0.8,0.75,0.85,0.9,0.65,0.9,0.8,0.85,0.9,0.7,0.9,0.65,0.8,0.85,0.7,0.85
"14",0.65,0.75,0.85,0.7,0.7,0.85,0.6,0.8,0.9,0.85,0.65,0.85,0.9,0.85,0.7,0.6,0.75,0.8,0.9,0.65,0.85,0.8,0.9,0.8,0.8,0.9
"15",0.5,0.7,0.4,0.75,0.75,0.85,0.75,0.85,0.85,0.8,0.75,0.65,0.9,0.9,0.65,0.8,0.9,0.9,0.9,0.7,0.7,0.85,0.85,0.8,0.9,0.9
"16",0.7,0.9,0.7,0.9,0.65,0.85,0.65,0.8,0.9,0.8,0.9,0.75,0.85,0.65,0.85,0.85,0.9,0.85,0.65,0.85,0.9,0.8,0.85,0.9,0.65,0.85
"17",0.45,0.65,0.65,0.65,0.9,0.65,0.75,0.7,0.7,0.9,0.75,0.85,0.85,0.9,0.55,0.9,0.85,0.4,0.85,0.9,0.7,0.65,0.9,0.85,0.9,0.65
"18",0.75,0.55,0.9,0.5,0.9,0.75,0.65,0.8,0.8,0.65,0.9,0.7,0.7,0.8,0.85,0.65,0.85,0.65,0.7,0.7,0.8,0.85,0.9,0.8,0.9,0.8
"19",0.7,0.85,0.65,0.9,0.8,0.85,0.6,0.85,0.75,0.75,0.85,0.9,0.7,0.8,0.85,0.65,0.75,0.65,0.7,0.9,0.85,0.75,0.65,0.65,0.85,0.8
"20",0.85,0.4,0.9,0.8,0.7,0.85,0.7,0.85,0.85,0.5,0.85,0.75,0.8,0.8,0.75,0.85,0.7,0.6,0.65,0.65,0.7,0.7,0.85,0.9,0.9,0.85
"21",0.7,0.85,0.9,0.65,0.8,0.7,0.8,0.65,0.9,0.75,0.85,0.75,0.75,0.9,0.55,0.75,0.45,0.9,0.9,0.7,0.75,0.65,0.7,0.7,0.8,0.9
"22",0.85,0.7,0.7,0.7,0.6,0.6,0.7,0.9,0.55,0.85,0.85,0.9,0.8,0.65,0.85,0.9,0.85,0.85,0.75,0.7,0.8,0.8,0.85,0.8,0.85,0.7
"23",0.6,0.65,0.65,0.85,0.85,0.8,0.8,0.9,0.7,0.65,0.8,0.85,0.9,0.75,0.7,0.9,0.85,0.65,0.85,0.7,0.8,0.7,0.85,0.75,0.9,0.75
"24",0.55,0.75,0.6,0.75,0.65,0.9,0.7,0.85,0.6,0.85,0.85,0.85,0.9,0.8,0.85,0.85,0.9,0.9,0.8,0.9,0.9,0.7,0.85,0.85,0.85,0.8
"25",0.65,0.9,0.85,0.65,0.9,0.7,0.6,0.8,0.9,0.7,0.9,0.7,0.7,0.8,0.85,0.85,0.9,0.7,0.9,0.8,0.8,0.65,0.9,0.9,0.65,0.9
"26",0.9,0.85,0.65,0.65,0.7,0.65,0.7,0.75,0.8,0.65,0.7,0.9,0.85,0.9,0.85,0.85,0.85,0.7,0.85,0.85,0.8,0.9,0.85,0.65,0.85,0.75
"27",0.85,0.7,0.8,0.8,0.8,0.8,0.4,0.55,0.9,0.9,0.75,0.9,0.9,0.9,0.7,0.65,0.65,0.7,0.9,0.8,0.85,0.9,0.9,0.45,0.6,0.85
"28",0.85,0.85,0.65,0.7,0.75,0.75,0.9,0.6,0.5,0.85,0.8,0.75,0.9,0.75,0.65,0.7,0.85,0.65,0.75,0.6,0.75,0.9,0.85,0.75,0.75,0.65
"29",0.8,0.7,0.55,0.75,0.8,0.9,0.75,0.9,0.65,0.55,0.65,0.85,0.9,0.6,0.9,0.85,0.7,0.9,0.9,0.75,0.7,0.9,0.6,0.75,0.85,0.65
"30",0.65,0.85,0.45,0.9,0.85,0.65,0.85,0.8,0.85,0.7,0.75,0.6,0.85,0.65,0.7,0.9,0.65,0.6,0.85,0.85,0.8,0.85,0.7,0.85,0.7,0.85
"31",0.85,0.65,0.85,0.85,0.9,0.75,0.9,0.75,0.85,0.65,0.65,0.5,0.7,0.9,0.6,0.85,0.9,0.9,0.6,0.75,0.9,0.8,0.9,0.9,0.9,0.7
"32",0.8,0.85,0.7,0.5,0.65,0.7,0.7,0.9,0.9,0.8,0.85,0.6,0.85,0.75,0.9,0.85,0.65,0.8,0.9,0.85,0.7,0.85,0.9,0.85,0.85,0.85
"33",0.55,0.7,0.6,0.8,0.75,0.65,0.65,0.75,0.8,0.8,0.65,0.9,0.55,0.85,0.85,0.65,0.85,0.7,0.85,0.65,0.9,0.9,0.9,0.8,0.7,0.8
"34",0.85,0.65,0.8,0.7,0.85,0.75,0.7,0.8,0.7,0.75,0.7,0.65,0.75,0.85,0.85,0.85,0.8,0.9,0.85,0.8,0.75,0.9,0.8,0.9,0.85,0.9
"35",0.85,0.75,0.5,0.85,0.9,0.7,0.7,0.65,0.55,0.9,0.85,0.85,0.9,0.8,0.9,0.7,0.8,0.7,0.85,0.85,0.9,0.85,0.65,0.7,0.85,0.85
"36",0.6,0.8,0.85,0.75,0.65,0.6,0.7,0.7,0.9,0.9,0.9,0.85,0.65,0.7,0.8,0.7,0.85,0.7,0.85,0.85,0.7,0.85,0.85,0.8,0.85,0.85
"37",0.85,0.65,0.7,0.8,0.8,0.85,0.6,0.9,0.9,0.65,0.8,0.65,0.85,0.9,0.8,0.85,0.8,0.45,0.8,0.65,0.65,0.8,0.65,0.65,0.65,0.6
"38",0.6,0.8,0.9,0.45,0.9,0.85,0.85,0.4,0.7,0.9,0.9,0.85,0.8,0.75,0.9,0.85,0.85,0.9,0.85,0.9,0.85,0.75,0.8,0.7,0.9,0.85
"39",0.8,0.75,0.65,0.85,0.9,0.6,0.85,0.6,0.8,0.7,0.5,0.6,0.9,0.8,0.9,0.75,0.85,0.7,0.85,0.85,0.6,0.75,0.8,0.85,0.65,0.75
"40",0.4,0.9,0.9,0.7,0.7,0.8,0.85,0.9,0.65,0.85,0.9,0.85,0.8,0.85,0.85,0.85,0.75,0.9,0.85,0.65,0.9,0.9,0.9,0.6,0.75,0.7
"41",0.55,0.8,0.55,0.8,0.9,0.8,0.8,0.75,0.65,0.75,0.85,0.9,0.45,0.9,0.8,0.65,0.85,0.75,0.85,0.85,0.85,0.85,0.8,0.7,0.9,0.9
"42",0.9,0.8,0.85,0.6,0.9,0.85,0.65,0.7,0.85,0.85,0.85,0.9,0.85,0.7,0.9,0.85,0.85,0.75,0.9,0.65,0.8,0.85,0.7,0.85,0.7,0.85
