"","Dates","Flow","Conc","lnQ","lnC","Reg_Residuals","Special_Residuals","Reg_Pvalue","Special_Span","Special_Pvalue","Reg_Perc_Change_yr","Special_Perc_Change_yr"
"1",2009-07-07,327,0.062,5.78996017089725,-2.78062089393705,0.91484465692378,0.91484465692378,0.000302079064698895,0.5,0.000302079064698895,-7.42821487360601,-7.42821487360601
"2",2009-07-14,260,0.06,5.56068163101553,-2.81341071676004,0.683401129111444,0.683401129111444,NA,NA,NA,NA,NA
"3",2009-07-21,270,0.054,5.59842195899838,-2.91877123241786,0.629355285972269,0.629355285972269,NA,NA,NA,NA,NA
"4",2009-07-28,283,0.059,5.64544689764324,-2.83021783507642,0.76781033142969,0.76781033142969,NA,NA,NA,NA,NA
"5",2009-08-04,241,0.057,5.48479693349065,-2.86470401114759,0.532439436020699,0.532439436020699,NA,NA,NA,NA,NA
"6",2009-08-11,394,0.067,5.97635090929793,-2.70306265959117,0.891830608947513,0.891830608947513,NA,NA,NA,NA,NA
"7",2009-08-18,222,0.06,5.40267738187228,-2.81341071676004,0.446626548854028,0.446626548854028,NA,NA,NA,NA,NA
"8",2009-08-25,230,0.061,5.4380793089232,-2.79688141480883,0.517902995168769,0.517902995168769,NA,NA,NA,NA,NA
"9",2009-09-01,205,0.057,5.32300997913841,-2.86470401114759,0.318476803806722,0.318476803806722,NA,NA,NA,NA,NA
"10",2009-09-08,263,0.0775,5.57215403217776,-2.55747734262284,0.955172762270948,0.955172762270948,NA,NA,NA,NA,NA
"11",2009-09-10,445,0.09,6.09807428216624,-2.40794560865187,1.09758561147342,1.09758561147342,NA,NA,NA,NA,NA
"12",2009-09-15,350,0.138,5.85793315448346,-1.98050159382493,1.71353731417884,1.71353731417884,NA,NA,NA,NA,NA
"13",2009-09-22,2990,0.484,8.00302866638473,-0.725670372265505,1.47985619982828,1.47985619982828,NA,NA,NA,NA,NA
"14",2009-09-29,336,0.069,5.8171111599632,-2.67364877438488,1.024134965172,1.024134965172,NA,NA,NA,NA,NA
"15",2009-10-06,249,0.06,5.51745289646471,-2.81341071676004,0.62908583969131,0.62908583969131,NA,NA,NA,NA,NA
