"","folds.5","folds.6","folds.7","folds.8","folds.9","folds.10","folds.11","folds.12","folds.13","folds.14","folds.15","folds.16","folds.17","folds.18","folds.19","folds.20","folds.21","folds.22","folds.23","folds.24","folds.25","folds.26","folds.27","folds.28","folds.29","folds.30"
"1",0.35,0.45,0.2,0.4,0.45,0.25,0.25,0.2,0.3,0.35,0.25,0.25,0.25,0.3,0.3,0.3,0.3,0.3,0.35,0.25,0.25,0.25,0.2,0.35,0.2,0.3
"2",0.3,0.2,0.25,0.2,0.35,0.2,0.35,0.35,0.25,0.25,0.25,0.3,0.3,0.2,0.35,0.25,0.2,0.2,0.2,0.35,0.25,0.3,0.2,0.25,0.25,0.2
"3",0.45,0.35,0.2,0.4,0.25,0.25,0.2,0.25,0.25,0.2,0.35,0.25,0.25,0.3,0.25,0.2,0.2,0.35,0.35,0.3,0.25,0.25,0.2,0.25,0.3,0.25
"4",0.25,0.4,0.4,0.4,0.3,0.2,0.25,0.2,0.35,0.2,0.35,0.45,0.2,0.3,0.25,0.3,0.25,0.25,0.45,0.35,0.25,0.3,0.35,0.25,0.3,0.3
"5",0.25,0.2,0.35,0.25,0.2,0.45,0.2,0.3,0.3,0.45,0.25,0.3,0.4,0.3,0.2,0.3,0.4,0.3,0.4,0.25,0.2,0.35,0.2,0.3,0.35,0.25
"6",0.4,0.45,0.25,0.25,0.2,0.3,0.4,0.2,0.2,0.2,0.2,0.3,0.25,0.3,0.35,0.25,0.3,0.35,0.25,0.2,0.3,0.2,0.2,0.3,0.2,0.25
"7",0.3,0.3,0.45,0.3,0.25,0.3,0.25,0.3,0.2,0.2,0.45,0.3,0.25,0.25,0.35,0.3,0.25,0.3,0.45,0.4,0.2,0.35,0.2,0.35,0.2,0.2
"8",0.35,0.35,0.3,0.2,0.2,0.25,0.25,0.3,0.3,0.2,0.2,0.25,0.2,0.35,0.25,0.25,0.3,0.25,0.2,0.3,0.2,0.25,0.2,0.3,0.2,0.25
"9",0.65,0.25,0.25,0.25,0.35,0.25,0.25,0.4,0.35,0.3,0.3,0.25,0.3,0.2,0.35,0.25,0.3,0.35,0.35,0.2,0.35,0.25,0.4,0.25,0.35,0.35
"10",0.45,0.2,0.4,0.25,0.3,0.25,0.25,0.2,0.3,0.3,0.3,0.25,0.3,0.3,0.4,0.2,0.3,0.3,0.25,0.4,0.25,0.2,0.25,0.2,0.2,0.4
"11",0.4,0.3,0.45,0.25,0.4,0.25,0.25,0.25,0.35,0.3,0.3,0.4,0.4,0.2,0.3,0.2,0.25,0.35,0.3,0.35,0.2,0.25,0.2,0.25,0.2,0.25
"12",0.7,0.45,0.25,0.3,0.2,0.4,0.45,0.25,0.4,0.45,0.25,0.3,0.3,0.2,0.35,0.3,0.3,0.25,0.35,0.25,0.25,0.35,0.3,0.3,0.25,0.2
"13",0.55,0.2,0.3,0.35,0.4,0.5,0.25,0.2,0.2,0.2,0.3,0.25,0.2,0.3,0.3,0.25,0.25,0.3,0.2,0.25,0.3,0.25,0.25,0.25,0.25,0.3
"14",0.25,0.2,0.35,0.45,0.45,0.25,0.3,0.2,0.2,0.2,0.3,0.4,0.25,0.3,0.4,0.3,0.4,0.3,0.3,0.2,0.3,0.4,0.2,0.25,0.2,0.25
"15",0.4,0.2,0.2,0.2,0.2,0.2,0.25,0.3,0.25,0.25,0.3,0.3,0.3,0.2,0.3,0.2,0.3,0.25,0.3,0.25,0.2,0.25,0.4,0.3,0.2,0.25
