"","folds.5","folds.6","folds.7","folds.8","folds.9","folds.10","folds.11","folds.12","folds.13","folds.14","folds.15","folds.16","folds.17","folds.18","folds.19","folds.20","folds.21","folds.22","folds.23","folds.24","folds.25","folds.26","folds.27","folds.28","folds.29","folds.30"
"1",0.75,0.9,0.85,0.9,0.9,0.9,0.85,0.9,0.85,0.8,0.8,0.9,0.85,0.8,0.9,0.9,0.9,0.9,0.75,0.75,0.8,0.85,0.9,0.9,0.9,0.9
"2",0.9,0.85,0.9,0.9,0.8,0.9,0.9,0.85,0.8,0.85,0.9,0.8,0.9,0.8,0.8,0.9,0.9,0.8,0.9,0.85,0.8,0.9,0.85,0.8,0.8,0.8
"3",0.7,0.75,0.9,0.75,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.9,0.85,0.85,0.85,0.9,0.9,0.9,0.9,0.85,0.85,0.8,0.9,0.85,0.8,0.9
"4",0.85,0.75,0.8,0.9,0.8,0.9,0.8,0.9,0.85,0.8,0.85,0.9,0.9,0.8,0.9,0.85,0.9,0.85,0.8,0.8,0.8,0.85,0.8,0.85,0.9,0.9
"5",0.9,0.85,0.8,0.8,0.8,0.9,0.85,0.85,0.85,0.85,0.9,0.8,0.85,0.75,0.8,0.9,0.85,0.9,0.85,0.9,0.85,0.85,0.85,0.8,0.8,0.8
"6",0.9,0.8,0.85,0.9,0.8,0.85,0.9,0.8,0.85,0.85,0.9,0.8,0.75,0.8,0.85,0.8,0.85,0.8,0.9,0.9,0.8,0.8,0.85,0.8,0.8,0.85
"7",0.85,0.8,0.8,0.75,0.75,0.75,0.85,0.9,0.8,0.9,0.9,0.85,0.85,0.85,0.9,0.8,0.85,0.85,0.8,0.9,0.8,0.8,0.85,0.85,0.8,0.9
"8",0.8,0.85,0.9,0.85,0.9,0.75,0.9,0.9,0.9,0.8,0.85,0.8,0.9,0.85,0.85,0.8,0.9,0.8,0.85,0.85,0.9,0.9,0.75,0.8,0.85,0.85
"9",0.75,0.85,0.85,0.85,0.85,0.85,0.75,0.8,0.9,0.9,0.9,0.9,0.9,0.85,0.8,0.9,0.9,0.85,0.9,0.9,0.85,0.8,0.9,0.8,0.8,0.8
"10",0.9,0.8,0.9,0.9,0.8,0.8,0.85,0.75,0.85,0.85,0.8,0.75,0.75,0.85,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.8,0.9,0.8,0.9,0.8
"11",0.8,0.8,0.8,0.85,0.85,0.9,0.9,0.8,0.8,0.8,0.85,0.85,0.9,0.85,0.9,0.9,0.85,0.9,0.9,0.8,0.9,0.75,0.85,0.8,0.8,0.8
"12",0.9,0.8,0.8,0.85,0.85,0.85,0.8,0.8,0.9,0.8,0.9,0.8,0.8,0.9,0.9,0.9,0.85,0.9,0.9,0.9,0.85,0.75,0.85,0.8,0.8,0.8
"13",0.85,0.75,0.8,0.85,0.85,0.9,0.85,0.9,0.8,0.9,0.9,0.9,0.85,0.85,0.8,0.75,0.8,0.9,0.9,0.85,0.85,0.8,0.8,0.9,0.8,0.85
"14",0.85,0.8,0.8,0.9,0.9,0.9,0.9,0.85,0.9,0.9,0.8,0.9,0.8,0.8,0.85,0.85,0.8,0.85,0.8,0.9,0.9,0.9,0.9,0.9,0.8,0.9
"15",0.85,0.9,0.85,0.8,0.9,0.75,0.9,0.85,0.85,0.8,0.8,0.9,0.9,0.9,0.85,0.9,0.9,0.8,0.9,0.9,0.8,0.9,0.9,0.85,0.9,0.8
"16",0.85,0.85,0.85,0.85,0.9,0.9,0.85,0.8,0.9,0.8,0.85,0.75,0.9,0.8,0.8,0.8,0.9,0.8,0.85,0.85,0.9,0.8,0.8,0.8,0.85,0.8
"17",0.8,0.9,0.85,0.8,0.85,0.9,0.85,0.85,0.85,0.75,0.75,0.9,0.9,0.9,0.8,0.8,0.8,0.9,0.9,0.8,0.9,0.8,0.8,0.9,0.9,0.9
"18",0.8,0.8,0.85,0.8,0.85,0.9,0.8,0.85,0.85,0.9,0.9,0.8,0.85,0.85,0.85,0.85,0.9,0.9,0.85,0.8,0.75,0.8,0.9,0.85,0.9,0.85
"19",0.8,0.85,0.9,0.85,0.8,0.85,0.9,0.85,0.85,0.8,0.8,0.8,0.85,0.9,0.85,0.9,0.8,0.9,0.9,0.9,0.9,0.8,0.9,0.85,0.85,0.9
"20",0.85,0.8,0.85,0.85,0.8,0.9,0.9,0.85,0.85,0.9,0.8,0.9,0.8,0.8,0.9,0.8,0.9,0.9,0.85,0.8,0.8,0.9,0.8,0.9,0.9,0.85
