"","SO4.Date","SO4.Flow","SO4.concentrations.SO4","lnC","lnQ"
"1",2009-07-09,78,6.216,1.82712661306535,4.35670882668959
"2",2009-07-15,152,8.204,2.10462184021013,5.02388052084628
"3",2009-07-22,310,6.043,1.79890057737942,5.73657229747919
"4",2009-07-29,97,5.884,1.77223680273919,4.57471097850338
"5",2009-08-05,75,5.54,1.71199450075919,4.31748811353631
"6",2009-08-12,50,5.806,1.75889186560244,3.91202300542815
"7",2009-08-19,41,6.38,1.8531680973567,3.71357206670431
"8",2009-08-26,44,6.792,1.91574544900905,3.78418963391826
"9",2009-09-02,30,7.784,2.0520703448837,3.40119738166216
"10",2009-09-02,30,7.851,2.06064091221612,3.40119738166216
"11",2009-09-09,139,6.258,1.83386064524669,4.93447393313069
"12",2009-09-16,449,6.615,1.88933979756692,6.10702288774225
"13",2009-09-17,1470,6.2,1.82454929205105,7.29301767977278
"14",2009-09-23,3530,4.538,1.51248638635765,8.16905314992734
"15",2009-09-30,302,6.34,1.84687876844913,5.71042701737487
"16",2009-10-07,187,6.898,1.93123151451465,5.23110861685459
"17",2009-10-09,24500,2.84,1.04380405217311,10.1064283965328
"18",2009-10-14,4430,4.925,1.59432427462405,8.39615486303918
"19",2009-10-21,687,6.029,1.79658115950727,6.53233429222235
"20",2009-10-28,808,5.887,1.77274653004612,6.69456205852109
"21",2009-10-30,9400,3.506,1.25447578649904,9.14846496825809
"22",2009-11-04,896,5.429,1.69175495492331,6.79794041297493
"23",2009-11-11,407,5.795,1.75699547679172,6.00881318544259
"24",2009-11-18,560,5.756,1.75024278902512,6.32793678372919
"25",2009-11-24,327,6.131,1.81335786878055,5.78996017089725
"26",2009-12-02,229,6.226,1.82873407201942,5.43372200355424
"27",2009-12-02,229,6.184,1.82196531128512,5.43372200355424
"28",2009-12-09,210,6.598,1.88676657280639,5.34710753071747
"29",2009-12-16,179,7.065,1.95515301613649,5.18738580584075
"30",2009-12-22,156,6.947,1.93830991171074,5.04985600724954
"31",2009-12-31,471,6.058,1.80137971260505,6.15485809401642
"32",2009-12-31,471,5.945,1.78255053014275,6.15485809401642
"33",2010-01-06,335,6.401,1.85645422815987,5.81413053182507
"34",2010-01-13,256,6.82,1.91985947185537,5.54517744447956
"35",2010-01-13,256,6.83,1.9213246735827,5.54517744447956
"36",2010-01-20,266,7.543,2.02061998087149,5.5834963087817
"37",2010-01-27,890,6.348,1.84813980266416,6.79122146272619
"38",2010-02-04,1080,7.047,1.95260199434489,6.98471632011827
"39",2010-02-11,899,6.008,1.79309191446183,6.80128303447162
"40",2010-02-17,651,6.371,1.85175644313435,6.47850964220857
"41",2010-02-25,835,5.771,1.75284537572883,6.72743172485086
"42",2010-03-03,545,6.477,1.86825744020078,6.30078579466324
"43",2010-03-10,454,6.539,1.87778424857914,6.11809719804135
"44",2010-03-10,454,6.509,1.87318583459025,6.11809719804135
"45",2010-03-17,453,6.762,1.91131870428569,6.11589212548303
"46",2010-03-23,4360,5.825,1.76215899945176,8.38022733634308
"47",2010-03-31,1110,5.544,1.7127162618876,7.01211529430638
"48",2010-04-07,963,5.482,1.70146999788059,6.87005341179813
"49",2010-04-14,478,5.776,1.75371140159053,6.16961073249146
"50",2010-04-21,379,5.582,1.71954713511413,5.93753620508243
"51",2010-04-28,393,5.758,1.75059019218998,5.97380961186926
"52",2010-05-05,370,5.528,1.70982608646537,5.91350300563827
"53",2010-05-12,654,4.829,1.5746394068914,6.4831073514572
"54",2010-05-14,1750,4.156,1.42455307323698,7.46737106691756
"55",2010-05-15,4560,4.755,1.55919669599735,8.42507790250843
"56",2010-05-17,3490,4.306,1.46000939894217,8.15765701519647
"57",2010-05-20,6590,3.247,1.17773149312071,8.79330862749655
"58",2010-05-26,825,4.93,1.5953389880546,6.71538338633468
"59",2010-06-02,317,5.088,1.62688482603782,5.75890177387728
"60",2010-06-09,178,5.454,1.6963492844234,5.18178355029209
"61",2010-06-16,152,5.73,1.74571553072665,5.02388052084628
"62",2010-06-16,152,5.673,1.73571807834443,5.02388052084628
"63",2010-06-24,90,5.495,1.70383858785558,4.49980967033027
"64",2010-06-24,90,5.46,1.69744878975681,4.49980967033027
"65",2011-07-15,37,5.4065,1.68760193340345,3.61091791264422
"66",2011-07-21,23,5.472,1.69964418032025,3.13549421592915
"67",2011-08-18,102,5.521,1.70855900330191,4.62497281328427
"68",2011-09-01,23,3.141,1.14454122055651,3.13549421592915
"69",2011-09-08,15,6.503,1.87226360888701,2.70805020110221
"70",2011-09-16,14,6.772,1.91279646427089,2.63905732961526
