"","Dates","Flow","Conc","lnQ","lnC","Reg_Residuals","Special_Residuals","Reg_Pvalue","Special_Span","Special_Pvalue","Reg_Perc_Change_yr","Special_Perc_Change_yr"
"1",2009-07-07,33,0.122,3.49650756146648,-2.10373423424888,0.711726055648726,0.712987173829665,0.668669979785677,0.6,0.65018934066566,-0.800032449888022,-0.850320525991322
"2",2009-07-14,22,0.104,3.09104245335832,-2.26336437984076,0.551851258487,0.558553477268682,NA,NA,NA,NA,NA
"3",2009-07-21,38,0.112,3.63758615972639,-2.18925640768704,0.664846454750601,0.652555266119875,NA,NA,NA,NA,NA
"4",2009-07-28,32,0.122,3.46573590279973,-2.10373423424888,0.707487159741909,0.712609972087547,NA,NA,NA,NA,NA
"5",2009-08-04,24,0.15,3.17805383034795,-1.89711998488588,0.906035413619529,0.924749667845318,NA,NA,NA,NA,NA
"6",2009-08-11,52,0.14,3.95124371858143,-1.96611285637283,0.95200604749262,0.953143674385746,NA,NA,NA,NA,NA
"7",2009-08-18,23,0.104,3.13549421592915,-2.26336437984076,0.5473425775243,0.55836331491632,NA,NA,NA,NA,NA
"8",2009-08-20,67,0.132,4.20469261939097,-2.02495335639577,0.909283385097247,0.91782754917566,NA,NA,NA,NA,NA
"9",2009-08-25,24,0.134,3.17805383034795,-2.00991547903123,0.793239919474178,0.811954173699967,NA,NA,NA,NA,NA
"10",2009-09-01,20,0.102,2.99573227355399,-2.28278246569787,0.537957689829624,0.541052499073704,NA,NA,NA,NA,NA
"11",2009-09-05,153,0.29,5.03043792139244,-1.23787435600162,1.48704308661633,1.47434484557648,NA,NA,NA,NA,NA
"12",2009-09-08,36,0.14,3.58351893845611,-1.96611285637283,0.866693073049875,0.861152911247704,NA,NA,NA,NA,NA
"13",2009-09-10,273,0.262,5.60947179518496,-1.33941077522104,0.800618862254215,0.816658165278503,NA,NA,NA,NA,NA
"14",2009-09-15,66,0.114,4.18965474202643,-2.17155683058764,0.760872943392813,0.7708960641755,NA,NA,NA,NA,NA
"15",2009-09-22,2730,1.018,7.91205688817901,0.017839918128331,0.369884462382078,0.404005148771416,NA,NA,NA,NA,NA
"16",2009-09-29,86,0.1,4.45434729625351,-2.30258509299405,0.629552652438569,0.622510641117016,NA,NA,NA,NA,NA
"17",2009-10-06,62,0.071,4.12713438504509,-2.64507540194082,0.281877221537805,0.295246494855777,NA,NA,NA,NA,NA
"18",2009-10-09,9880,0.622,9.19826779074191,-0.474815186242958,-0.133865482098475,-0.157982543154244,NA,NA,NA,NA,NA
"19",2009-10-13,1310,0.238,7.1777824161952,-1.43548460531066,-0.756734095089976,-0.711286408786375,NA,NA,NA,NA,NA
"20",2009-10-20,213,0.094,5.36129216570943,-2.36446049671213,0.0662309887740689,0.0619071650107359,NA,NA,NA,NA,NA
"21",2009-10-27,604,0.082,6.40357419793482,-2.50103603171788,-1.17662277006779,-1.1324304083372,NA,NA,NA,NA,NA
"22",2009-11-03,313,0.072,5.74620319054015,-2.63108915996608,-0.640803922088726,-0.615073066174831,NA,NA,NA,NA,NA
"23",2009-11-10,139,0.054,4.93447393313069,-2.91877123241786,-0.132312105105105,-0.141755965956716,NA,NA,NA,NA,NA
"24",2009-11-17,183,0.084,5.20948615284142,-2.47693848013882,0.106695019937413,0.0938190563137731,NA,NA,NA,NA,NA
"25",2009-11-23,116,0.05,4.75359019110636,-2.99573227355399,-0.128533770748277,-0.134310848958616,NA,NA,NA,NA,NA
"26",2009-12-01,92,0.03,4.52178857704904,-3.50655789731998,-0.585726059455608,-0.592315455955316,NA,NA,NA,NA,NA
"27",2009-12-08,69,0.019,4.23410650459726,-3.9633162998157,-1.02545678081063,-1.02021151800825,NA,NA,NA,NA,NA
"28",2009-12-15,61,0.022,4.11087386417331,-3.81671282562382,-0.890405435224417,-0.877292745002174,NA,NA,NA,NA,NA
"29",2009-12-21,51,0.018,3.93182563272433,-4.01738352108597,-1.10103745675401,-1.1017659610967,NA,NA,NA,NA,NA
"30",2009-12-29,117,0.036,4.76217393479776,-3.32423634052603,-0.459536691124875,-0.4652485398491,NA,NA,NA,NA,NA
"31",2010-01-05,87,0.034,4.46590811865458,-3.38139475436598,-0.450995789363356,-0.457963983916925,NA,NA,NA,NA,NA
"32",2010-01-12,59,0.04,4.07753744390572,-3.2188758248682,-0.293510907474048,-0.282599515838957,NA,NA,NA,NA,NA
"33",2010-01-19,64,0.07,4.15888308335967,-2.65926003693278,0.269916543760952,0.282263142763083,NA,NA,NA,NA,NA
"34",2010-01-26,370,0.056,5.91350300563827,-2.88240358824699,-1.06593772160826,-1.03258945039809,NA,NA,NA,NA,NA
"35",2010-02-03,611,0.254,6.4150969591716,-1.3704210119636,-0.0566493354153825,-0.0123120574744411,NA,NA,NA,NA,NA
"36",2010-02-10,426,0.069,6.05443934626937,-2.67364877438488,-1.01169747463889,-0.974039096665328,NA,NA,NA,NA,NA
"37",2010-02-16,305,0.038,5.72031177660741,-3.27016911925575,-1.25325965340712,-1.22910159164368,NA,NA,NA,NA,NA
"38",2010-02-23,367,0.08,5.90536184805457,-2.52572864430826,-0.700391606822075,-0.6673427845685,NA,NA,NA,NA,NA
"39",2010-03-02,211,0.03,5.35185813347607,-3.50655789731998,-1.0654209792389,-1.07042277812712,NA,NA,NA,NA,NA
"40",2010-03-08,171,0.032,5.14166355650266,-3.44201937618241,-0.801086794311536,-0.815292986456936,NA,NA,NA,NA,NA
"41",2010-03-16,152,0.044,5.02388052084628,-3.12356564506388,-0.394108938430322,-0.40662054903953,NA,NA,NA,NA,NA
"42",2010-03-22,892,0.186,6.79346613258001,-1.68200860526894,-0.708413518463586,-0.661615755425998,NA,NA,NA,NA,NA
"43",2010-03-30,346,0.056,5.84643877505772,-2.88240358824699,-0.993818938714171,-0.963135286312247,NA,NA,NA,NA,NA
"44",2010-04-07,213,0.066,5.36129216570943,-2.71810053695571,-0.287409051469511,-0.291732875232844,NA,NA,NA,NA,NA
"45",2010-04-13,113,0.038,4.72738781871234,-3.27016911925575,-0.395910195954071,-0.401963840691224,NA,NA,NA,NA,NA
"46",2010-04-20,78,0.046,4.35670882668959,-3.07911388249304,-0.135144127526811,-0.141654624274745,NA,NA,NA,NA,NA
"47",2010-04-27,94,0.068,4.54329478227,-2.68824757380603,0.22833459683127,0.221817766335813,NA,NA,NA,NA,NA
"48",2010-05-04,60,0.064,4.0943445622221,-2.74887219562247,0.176926319881586,0.189177431003718,NA,NA,NA,NA,NA
"49",2010-05-11,96,0.094,4.56434819146784,-2.36446049671213,0.547623538630668,0.541088912287465,NA,NA,NA,NA,NA
"50",2010-05-14,1240,0.224,7.12286665859908,-1.4961092271271,-0.780176833707448,-0.734339119611439,NA,NA,NA,NA,NA
"51",2010-05-14,1240,0.873,7.12286665859908,-0.135819723142535,0.580112670277117,0.625950384373126,NA,NA,NA,NA,NA
"52",2010-05-18,319,0.114,5.76519110278484,-2.17155683058764,-0.20013282260688,-0.173349516388517,NA,NA,NA,NA,NA
"53",2010-05-25,873,0.084,6.7719355558396,-2.47693848013882,-1.48487088084487,-1.43810238463904,NA,NA,NA,NA,NA
"54",2010-06-01,107,0.074,4.67282883446191,-2.60369018577797,0.283427958879534,0.276699098735283,NA,NA,NA,NA,NA
"55",2010-06-08,105,0.296,4.65396035015752,-1.21739582465808,1.6739062713292,1.66700910416335,NA,NA,NA,NA,NA
"56",2010-06-15,52,0.094,3.95124371858143,-2.36446049671213,0.55365840715332,0.554796034046446,NA,NA,NA,NA,NA
"57",2010-06-23,27,0.09,3.29583686600433,-2.40794560865187,0.384681788208406,0.414657530844498,NA,NA,NA,NA,NA
"58",2010-08-04,45,0.082,3.80666248977032,-2.50103603171788,0.40329625376522,0.382167019375436,NA,NA,NA,NA,NA
"59",2010-08-09,35,0.092,3.55534806148941,-2.3859667019331,0.438511431657667,0.435732218832085,NA,NA,NA,NA,NA
