"","Dates","Flow","Conc","lnQ","lnC","Reg_Residuals","Special_Residuals","Reg_Pvalue","Special_Span","Special_Pvalue","Reg_Perc_Change_yr","Special_Perc_Change_yr"
"1",2009-07-07,5.5,2.2,1.70474809223843,0.78845736036427,0.146332568807737,0.146332568807737,0.00472146161426628,0.5,0.00472146161426628,-9.76695020380447,-9.76695020380447
"2",2009-07-14,2.8,4.8,1.02961941718116,1.56861591791385,0.699204738188246,0.699204738188246,NA,NA,NA,NA,NA
"3",2009-07-21,5.1,13.8,1.62924053973028,2.62466859216316,1.96989146595907,1.96989146595907,NA,NA,NA,NA,NA
"4",2009-07-28,2.1,4.4,0.741937344729377,1.48160454092422,0.547518635404468,0.547518635404468,NA,NA,NA,NA,NA
"5",2009-08-04,2.2,4.8,0.78845736036427,1.56861591791385,0.645230315506514,0.645230315506514,NA,NA,NA,NA,NA
"6",2009-08-11,16,7.3,2.77258872223978,1.98787434815435,1.35030630665946,1.35030630665946,NA,NA,NA,NA,NA
"7",2009-08-18,2.1,5.3,0.741937344729377,1.66770682055808,0.733620915038328,0.733620915038328,NA,NA,NA,NA,NA
"8",2009-08-25,2.2,5.7,0.78845736036427,1.7404661748405,0.817080572433164,0.817080572433164,NA,NA,NA,NA,NA
"9",2009-09-01,2.9,5.5,1.06471073699243,1.70474809223843,0.845686054840918,0.845686054840918,NA,NA,NA,NA,NA
"10",2009-09-05,63,175.3,4.14313472639153,5.16649879192719,3.9417514033312,3.9417514033312,NA,NA,NA,NA,NA
"11",2009-09-08,14,6.5,2.63905732961526,1.87180217690159,1.20414535036099,1.20414535036099,NA,NA,NA,NA,NA
"12",2009-09-10,409,81.7,6.0137151560428,4.40305400186596,0.692438556107339,0.692438556107339,NA,NA,NA,NA,NA
"13",2009-09-15,32,7.3,3.46573590279973,1.98787434815435,1.44517415111505,1.44517415111505,NA,NA,NA,NA,NA
"14",2009-09-22,773,33.7,6.65027904858742,3.51749783735832,-0.796903581589417,-0.796903581589417,NA,NA,NA,NA,NA
"15",2009-09-29,29,1.1,3.36729582998647,0.0953101798043249,-0.417740669163706,-0.417740669163706,NA,NA,NA,NA,NA
"16",2009-10-06,23,0.9,3.13549421592915,-0.105360515657826,-0.635416323048531,-0.635416323048531,NA,NA,NA,NA,NA
"17",2009-10-09,1500,70.7,7.3132203870903,4.25844557290253,-0.51544194421162,-0.51544194421162,NA,NA,NA,NA,NA
"18",2009-10-13,269,2.6,5.59471137960184,0.955511445027436,-2.2432507488134,-2.2432507488134,NA,NA,NA,NA,NA
"19",2009-10-20,41,1.3,3.71357206670431,0.262364264467491,-0.450267411712863,-0.450267411712863,NA,NA,NA,NA,NA
"20",2009-10-27,186,4.2,5.2257466737132,1.43508452528932,-1.25129950288708,-1.25129950288708,NA,NA,NA,NA,NA
"21",2009-11-03,67,2,4.20469261939097,0.693147180559945,-0.61039024144336,-0.61039024144336,NA,NA,NA,NA,NA
"22",2009-11-10,32,2.5,3.46573590279973,0.916290731874155,0.373590534834851,0.373590534834851,NA,NA,NA,NA,NA
"23",2009-11-17,34,1.5,3.52636052461616,0.405465108108164,-0.170513643022334,-0.170513643022334,NA,NA,NA,NA,NA
"24",2009-11-23,27,1.4,3.29583686600433,0.336472236621213,-0.178463889157107,-0.178463889157107,NA,NA,NA,NA,NA
